GEOID,State,COUNTY,NCHS_URCS_2013,InitialCluster,Megacluster,totMarkSlope,IntCropFail,SlopeCropFail,DAPerChange,FarmJobROC,ManufROC,MiningROC,PerCroplandGain,PerCroplandLoss,RFLD_AFREQ,HWAV_AFREQ,DRGT_AFREQ,HAIL_AFREQ,YL2080q0.5,Per_Prod_Off_Farm_100Days,HOMI_RATE,SUI_RATE,DrugOD,AlcDeaths,PER_RURAL,PER_FARMRENT,PctEmpChange1020,Poverty_Rate_ACS,Ed1LessThanHSPct,PopChangeRate1019,CHR_MENTAL_DISTRESS,CHR_EXCESS_DRINK,CHR_PHYSICAL_DISTRESS,ACS_PCT_DIVORCE_SEPARAT,ACS_PCT_1FAM_HH_FOOD_STMP,ACS_PCT_DISABLE,ACS_PCT_WHITE,ACS_PCT_VA,perMarkSlope,opgr500kSlope,slopelargeCropOp,cattlegr500_slope,hogsSlope,SlopeBroilOp,layerSlope,turkeySlope,Adens_Slope
27093,Minnesota,Meeker County,6,Low,Medium,8219720,-0.021224607,0.887638462,-0.243591341,-0.139962304,-0.016365843,0.018301648,0.821782178,1.617161716,0.416666666,1.15321252,10.6665783,6.025084663,-8.395207943,47.75,1.728518832,14.69241007,9.506853577,12.09963183,65.51931331,40.92303916,7.5,6.716911279,7.38885013,-0.459,9.21,23.41,8.59,10.058,20.9,11.121,97.428,10.057,1.569863221,4.28,0.28,0.6,-0.34,NA,0,0.02,-4.331102563
27095,Minnesota,Mille Lacs County,2,Low,Low,1254640,1.680283515,0.639625793,0.486378845,-0.038125729,-0.166060101,-0.012612127,2.053731343,1.441791045,0.5,0.823723228,11.16458787,4.005214584,-3.561420688,56.63,3.078296471,24.62637177,30.78296471,16.16105647,70.82423267,34.04074501,1.2,12.36897275,10.16397125,0.763,9.95,22.12,9.98,14.432,30.678,15.538,91.108,10.128,1.229105995,0.54,0.02,0.02,NA,NA,-0.06,NA,-1.024687682
27097,Minnesota,Morrison County,6,HighBalanced,High,14759400,-0.104143405,0.567086154,-0.732718392,-0.047606494,-0.395004641,0.013625857,3.927911275,1.57116451,0.708333333,0.824074132,9.983685701,4.006295498,-31.88627722,49.32,0.605271918,13.92125412,21.18451714,11.50016645,72.81763962,22.15934054,-0.8,10.17828102,9.310630144,0.427,9.71,21.28,9.57,10.748,27.516,12.391,97.196,10.465,1.921385916,8.7,0.12,0.76,0.96,0.14,-0.18,0.82,6.01726644
27099,Minnesota,Mower County,5,HighBalanced,High,15955000,6.872329907,0.281433807,0.16766567,-0.050751733,-0.03641984,-0.004026739,0.144171779,0.478527607,2.041666666,0.988467874,16.19121583,4.815068343,2.830649978,45.26,1.515779262,15.15779262,15.15779262,11.62097434,35.90123331,60.31467398,1.2,13.51240622,12.35980177,2.168,9.76,22.12,9.63,12.115,34.444,12.569,91.633,9.625,2.365818202,9.12,1,0.74,0.48,NA,NA,0.14,10.32614658
27101,Minnesota,Murray County,6,HighBalanced,Medium,13018200,1.60506911,0.664690939,-0.165007149,-0.330094748,0.124603116,0.031454643,0.449404762,0.75297619,0.958333333,0.658978583,11.62942154,5.154331046,-16.37979033,43.55,2.3,17.4,12.9,13.7,100,53.76696813,-1.9,7.125307125,9.762223711,-5.784,9.51,20.76,9.05,10.248,31.498,13.401,96.786,10.931,2.893288557,9.86,0.92,0.54,0.76,NA,NA,NA,6.273888109
27103,Minnesota,Nicollet County,4,HighBalanced,Medium,11412100,1.731559335,0.624072752,-0.12472832,-0.03262876,-0.438087943,0.008045175,0.759615385,1.552884615,0.833333333,1.317957166,15.3336368,5.699220221,-14.52798511,46.04,0,11.21724859,6.49419655,7.674959559,25.57215755,52.97358325,6.3,9.868608517,5.987996932,4.628,9.13,24.26,9,9.079,34.343,10.995,93.376,7.003,1.468092678,5.04,0.92,0.16,0.82,NA,-0.06,NA,6.988572704
27105,Minnesota,Nobles County,5,HighBalanced,High,20228080,0.006985843,0.772968609,-0.038923767,-0.097353179,0.218012967,0.01260857,0.133928571,0.544642857,1.166666666,0.823723228,13.1441021,5.921973589,-15.717729,42.3,1.832928562,10.08110709,10.99757137,6.415249966,40.98606044,57.40857374,2.1,13.55383533,23.74517375,0.952,9.53,19.79,9.79,8.221,29.066,10.502,79.751,7.663,2.639137723,11.88,0.5,1.38,0.52,NA,NA,-0.02,15.31338752
27107,Minnesota,Norman County,6,Medium,Medium,9416400,6.342637287,0.544830094,0.479746894,-0.123595305,0.024652718,0.042330263,6.821100917,1.832568807,0.916666666,0.494233937,3.089736161,4.222786245,7.531613264,32.93,2.3,17.4,12.9,13.7,100,62.58020104,-8.3,8.849000158,8.094921269,-6.703,9.97,21.09,9.7,11.113,22.222,11.195,92.98,8.943,3.244598598,7.32,1.44,-0.08,0.02,NA,NA,NA,-0.93934306
27109,Minnesota,Olmsted County,4,HighBalanced,Low,7348460,15.52991842,-0.088137535,-0.04595582,-0.036088995,-0.325264152,0.007340095,1.767741935,3.680645161,1.625,0.988467874,7,4.836588207,-10.69807667,50.05,2.067081978,11.75652875,10.07702464,10.33540989,16.59295103,43.1731388,12.7,8.428556453,5.398641743,9.52,9.07,21.45,8.23,11.051,24.86,9.607,85.254,7.999,2.338672678,5.18,0.54,0.32,-0.08,NA,NA,NA,-1.559010728
27111,Minnesota,Otter Tail County,5,HighBalanced,Medium,11256240,0.046339662,0.569577921,-0.194089578,-0.138583872,0.114221804,0.008647282,4.092307692,2.716742081,1.5,0.501744034,1.881591924,3.860696635,12.29108979,47.86,1.371253051,20.56879577,10.28439788,14.05534377,73.58951538,35.0734302,3.9,9.316314041,7.906091065,2.545,9.25,19.22,9.34,10.007,22.888,13.56,95.613,10.235,1.489337804,7.32,0.62,0.8,0.16,NA,NA,-0.06,-1.027860064
27113,Minnesota,Pennington County,6,Medium,Low,2669160,0.173084324,0.306526619,-0.324892594,-0.149279069,-0.474570851,0.007835698,19.03020134,1.956375839,0.541666666,0,20.62836877,3.068484288,24.72074858,50.66,1.408668949,21.13003423,14.08668949,16.90402738,36.23115578,40.29532765,6.4,10.9949144,6.842429216,1.081,9.4,22.98,9.38,11.673,29.876,12.896,93.727,9.512,2.94149982,2.38,-0.22,0.32,0.02,NA,NA,NA,0.203305373
27115,Minnesota,Pine County,6,Low,Low,577060,20.68124804,-0.124756524,-0.186817547,-0.179543815,-0.003318499,0,2.094366197,0.861971831,0.583333333,0.411861614,11.8593925,2.721295096,-0.941214906,51.06,2.735828409,19.83475596,16.41497045,14.36309915,89.30084034,22.40949125,-3.8,11.04019257,9.57247328,-0.464,10.12,19.8,9.74,16.198,34.114,17.644,91.461,10.971,1.054909056,0.54,0.06,0.2,NA,NA,0,NA,-0.849571069
27117,Minnesota,Pipestone County,6,HighBalanced,High,12399000,0.487172591,0.287608472,-0.240502399,-0.180005288,-0.363318113,-0.005709616,1.058035714,0.732142857,2.083333333,0.658978583,11.24414042,5.528112177,-18.77377064,51.49,2.3,17.4,12.9,13.7,57.29470613,52.39071465,-6.9,11.68917423,10.35593493,-4.997,9.62,20.02,9.28,10.746,44.033,12.805,92.719,7.629,1.845027851,6.12,0.8,1.34,-0.02,NA,NA,NA,20.74362711
27119,Minnesota,Polk County,4,Medium,Medium,17030860,6.56868968,0.385257454,0.029169253,-0.138102195,0.025768742,-0.003043955,7.850868233,3.053115424,1.833333333,0.501125704,6.656591566,3.646679988,23.8153071,37.7,2.536381218,15.85238261,12.04781079,17.12057322,48.47468354,54.68117755,-3.4,11.75987383,8.124557679,-0.869,9.56,22.16,9.24,10.221,31.423,12.972,93.084,9.372,2.372091203,10.66,0.92,-0.12,0.12,NA,NA,NA,-0.421930378
27121,Minnesota,Pope County,6,Medium,Medium,7601480,1.480063556,0.161889251,-0.159580702,-0.330834396,0.325540086,0.012538555,3.498542274,3.387755102,0.666666666,0.823723228,11.10678538,4.275221171,-17.01254973,46.75,2.3,17.4,12.9,13.7,100,42.71956614,13.9,7.177077575,5.950310559,2.506,9.1,21.56,8.67,11.34,16.136,13.735,97.303,9.756,2.723604211,4.92,0.9,0.34,0.18,NA,NA,0.02,3.396124397
27123,Minnesota,Ramsey County,1,Low,Low,-160660,2.277545772,0.374324845,-1.147016026,0.000226967,-0.122105323,0.004199141,0.373333333,0.413333333,0.791666666,2.141680395,0.800897411,6.150370498,NA,47.66,4.2166446,13.27326387,17.85657322,11.47660661,0.187165775,11.78294574,8,13.96647834,9.719170123,8.036,9.45,21.3,9,11.949,33.278,11.473,68.341,6.254,-2.615779346,-0.12,NA,NA,NA,NA,NA,NA,-0.010098704
27125,Minnesota,Red Lake County,6,Medium,Low,2693020,0.236775124,0.000117667,-0.45658871,-0.223311539,-0.19923128,0.039430099,15.79831933,1.621848739,0.583333333,0.411895563,13.87143413,3.309860045,22.80947381,51.64,2.3,17.4,12.9,13.7,100,43.11514362,-4.6,10.45226131,7.351891506,-0.588,9.29,22.95,8.81,11.763,41.081,12.466,95.151,8.661,3.392771604,2.16,0.26,0.1,NA,NA,NA,NA,-1.004954487
27127,Minnesota,Redwood County,6,HighBalanced,High,15746520,13.69169237,-0.182376948,-0.29783368,-0.116691025,0.211475432,0,0.25060241,1.455421687,0.958333333,1.317957166,10.1580825,4.60984508,-20.72322791,41.84,2.3,17.4,17.01014066,10.46777887,69.1263466,53.75711952,-8.2,10.12080537,9.146692234,-5.653,9.89,20.51,9.61,11.835,21.391,13.045,89.427,8.643,2.173745093,10.74,1.38,0.44,-0.6,NA,NA,0.1,0.206823018
27129,Minnesota,Renville County,6,HighBalanced,Medium,20237980,2.500643521,0.737307139,-0.132515978,-0.066637604,-0.015133507,0.003187633,0.233820459,1.308977035,0.833333333,1.317957166,10.11111111,5.062798703,-14.9693121,44.7,2.3,17.4,8.179178538,14.99516065,100,62.02889216,-1.8,9.97821657,9.460913805,-7.243,9.47,19.72,9.09,10.317,20.392,11.589,93.364,8.707,1.529149584,10.26,1.36,0.36,-0.12,NA,-0.02,0.2,1.733202008
27131,Minnesota,Rice County,5,HighBalanced,Medium,5755160,2.757304235,0.652248307,-0.44114905,-0.061377623,-0.101929286,0.004663721,3.016949153,2.207627119,0.791666666,1.317957166,5.747434692,6.051281113,-13.26015146,52.24,1.210342376,8.774982223,10.28791019,7.564639847,25.93464501,44.57404256,9.2,9.155756676,8.928870093,4.248,9.15,23.27,9.19,10.58,20.836,9.657,88.74,7.865,1.25083919,3,0.08,0.14,-0.36,NA,NA,-0.08,-3.336041909
27133,Minnesota,Rock County,6,HighBalanced,High,16349340,-2.453823384,0.814774855,-0.153203733,-0.229287211,-0.1473668,-0.007392137,0.1875,0.392857143,1.833333333,0.658978583,14.1175501,6.21875,-30.63056653,44.43,2.3,17.4,12.9,13.7,52.30721586,61.66268919,10.3,9.011373578,6.730618022,-3.551,9.31,21.31,8.67,10.049,20.424,11.463,96.378,8.722,1.981570774,8.82,0.34,2.68,1.66,NA,NA,NA,22.35979446
27135,Minnesota,Roseau County,6,Medium,Low,4944340,2.996148207,0.482421643,-0.254330955,-0.131285259,-0.286566117,0.011735857,9.077473182,3.064362336,0.791666666,0,23.8167039,1.641923226,30.07834609,49.96,0,24.66315325,5.192242789,14.27866767,82.32132574,35.28895355,-8.3,8.094289509,7.055539513,-2.526,8.95,22.1,8.96,10.196,15.646,10.548,93.337,8.801,3.200019394,4.32,-0.38,0.08,-0.06,NA,NA,-0.08,-0.456455945
27137,Minnesota,St. Louis County,3,Low,Low,327500,14.34598831,0.055682907,-0.182125977,-0.017720558,-0.07824006,0.022221304,0.252720677,0.087402049,1.416666666,0,13.7001006,0.811817886,NA,53.74,2.301760847,21.71661321,20.31554139,25.1192162,37.11456055,18.91850987,-1.3,14.07181102,5.512007516,-0.534,10.23,23.05,10.71,12.79,32.236,14.38,92.522,9.664,1.352135547,0.2,0.02,0.06,NA,NA,NA,NA,-0.046078974
27139,Minnesota,Scott County,2,Low,Low,2352620,0.459980091,-0.002926269,-0.466086386,-0.045033427,-0.026337846,0.001200807,1.82208589,6.196319018,1.208333333,1.482701812,0,6.363437009,-13.45504867,55.48,1.51190072,8.796513282,8.659067762,7.422058082,17.23954806,38.55191162,14.2,5.508119873,5.33999765,14.181,8.31,21.33,7.99,9.259,12.586,7.21,84.793,6.872,1.658311529,1.54,0.2,0.06,-0.24,NA,NA,NA,-3.155191009
27141,Minnesota,Sherburne County,2,Low,Low,2641040,-0.352792845,0.651385802,0.083395441,-0.062726525,0.042218938,0,1.578431373,3.81372549,0.25,0.823723228,9.556584999,5.957285515,-19.87036058,47.36,0.634146238,13.31707101,11.20325021,10.35772189,44.19258975,36.2342019,9.7,6.420782832,5.390057113,9.505,8.45,24.97,8.26,11.209,17.183,8.481,93.74,8.242,1.58716229,1.52,-0.06,0.1,-0.02,NA,0,NA,-0.659534571
27143,Minnesota,Sibley County,2,HighBalanced,Medium,11084760,4.095339664,0.161568232,-0.196642104,-0.166451729,0.08745803,0.014409866,0.408026756,0.779264214,0.791666666,1.317957166,5.876989388,5.974993328,-13.78162295,43.74,0,10.7434465,9.400515685,10.7434465,100,54.31612748,0.9,7.936507937,9.317432616,-2.563,9.06,22.01,8.59,8.152,22.985,10.758,96.784,7.754,1.955251629,6.36,1.28,0.78,0.16,NA,0,NA,0.582636795
27145,Minnesota,Stearns County,4,HighBalanced,High,27181560,-0.331618667,0.933039613,-0.256332938,-0.030483448,-0.165662587,0.000298986,2.834074074,2.882962963,0.875,0.823723228,7.38579653,5.129649562,-23.38923956,46.83,1.3950309,11.54071017,11.66753116,12.30163612,36.93325899,28.1819425,7.7,12.90041633,8.30644832,6.845,9.62,23.32,9.22,9.223,28.039,10.634,90.106,8.525,1.882645398,15.7,0.62,2.3,-0.14,-0.22,-0.04,0.42,6.617709039
27147,Minnesota,Steele County,5,Low,High,9460620,6.931301319,0.209833626,0.185344748,-0.087874776,-0.206414819,-0.002215823,0.528571429,2.114285714,0.833333333,1.235584843,15.73251538,5.09375,-14.11864237,45.23,0,11.41931169,8.700427952,16.85707916,30.57195976,48.30925759,-1.1,8.944168049,7.481996827,0.416,9.21,23.45,9.06,11.646,32.548,10.992,90.586,9.418,2.438963121,5.8,0.66,0.18,1.12,NA,NA,0.12,6.202522102
27149,Minnesota,Stevens County,6,HighBalanced,High,15126340,2.200905714,0.569922864,-0.021662936,-0.068774995,0.349779795,0,1.146428571,3.05,0.333333333,0.823723228,2.311127693,4.117663424,-8.326124835,40.31,2.3,17.4,12.9,13.7,47.32675303,58.4904975,0.5,12.41175851,6.015424165,1.03,9.96,23.44,9.8,6.623,37.931,12.092,93.434,7.172,2.128087518,5.44,0.44,0.38,0.22,NA,-0.08,NA,13.3357104
27151,Minnesota,Swift County,6,Medium,High,10057460,4.645788873,0.424515212,-0.358425166,-0.04609992,-0.077515478,0,1.426900585,2.915204678,0.5,1.15321252,11.88222144,4.237384052,-17.70758514,42.51,2.3,17.4,14.96461936,27.79143596,67.3821936,46.67339177,-4.5,12.51625488,9.410703548,-5.003,9.73,22.57,9.31,8.953,22.932,14.096,95.676,9.455,2.283141519,6.1,0.36,0.42,-0.16,NA,NA,-0.08,3.594537189
27153,Minnesota,Todd County,6,Low,High,5520740,3.949796683,0.507233228,-0.409730439,-0.072855064,-0.139029694,0,5.027139875,3.083507307,0.5,0.823794516,6.0644261,4.058521811,-3.658137779,48.67,4.089946095,16.35978438,8.179892189,10.63385985,78.38923479,22.97995249,4.6,11.8705036,12.98632084,-0.94,10.11,22.33,9.66,10.514,23.402,13.507,95.607,10.764,1.109663128,2.46,0.06,0.9,-0.04,NA,NA,-0.04,0.34482986
27155,Minnesota,Traverse County,6,Medium,Medium,9175400,6.260922772,0.223424851,-0.625116447,-0.002972175,-0.117752237,-0.009596452,0.554770318,2.4204947,0.791666666,0.57660626,0,4.10960002,-8.397866266,36.88,2.3,17.4,12.9,13.7,100,53.88171323,-5,9.891472868,6.717011129,-7.782,9.42,20.5,9.01,8.578,42.466,18.761,92.699,11.547,2.981476264,4.94,1.5,0.16,-0.16,NA,NA,NA,1.818138912
27157,Minnesota,Wabasha County,4,HighBalanced,Medium,6380220,4.809176174,0.646005515,0.01025656,-0.006519078,-0.202890381,-0.005807343,2.812,1.168,2.291666666,1.15321252,6.796581422,5.099344817,-23.57694686,43.74,0,10.24284863,8.380512515,9.311680572,64.54142831,33.69540728,4.7,7.743176062,6.643786829,-0.208,8.83,23.19,8.34,9.925,19.241,11.155,97.318,10.068,2.646851732,4.44,0.26,0.78,-0.34,NA,-0.06,NA,-1.94354917
27159,Minnesota,Wadena County,6,Low,Low,298660,-0.685078413,0.556828608,-0.910968608,-0.076709811,-0.278737668,0.011952558,4.23046875,2.17578125,0.541666666,0.494498414,13.19906696,3.294468314,-4.483717706,51.22,4.363001745,24.72367656,18.9063409,15.99767307,66.9869248,24.26097331,-4.5,14.33403488,9.409474367,-0.97,10.37,19.29,10.31,14.878,29.945,17.478,96.401,10.595,0.015113183,0.68,0.2,-0.08,0,NA,NA,NA,-1.711487308
27161,Minnesota,Waseca County,6,HighBalanced,High,10105940,5.664698939,0.002361443,-0.253030179,0.033490341,-0.163195769,0,0.321428571,1.852040816,0.583333333,1.317957166,16.55235793,5.243237053,-18.14179632,46.95,0,14.89520162,13.83125864,6.383657836,50.16199833,47.75769597,-13,9.710054824,7.015098722,-2.784,9.45,21.87,9.13,11.042,24.356,11.929,93.265,9.572,2.0028616,6.26,0.62,0.32,1.14,NA,NA,0.36,13.19624457
27163,Minnesota,Washington County,2,Low,Low,628780,0.243454094,0.73725423,-0.575635997,-0.049718205,-0.252811529,0.002973129,1.931034483,3.517241379,0.5,1.482701812,0.933988669,6.078357949,-19.93720072,45.05,1.403286653,12.47365914,11.5381347,6.392750309,14.46820304,49.15165205,9.9,4.290494465,3.94126067,9.84,8.04,24.03,7.31,10.843,16.344,8.622,86.839,7.757,1.578031974,1,0,0.06,NA,NA,NA,NA,-0.517691877
27165,Minnesota,Watonwan County,6,HighBalanced,High,9051420,1.411072967,0.438687409,-0.050570651,-0.188007445,-0.170295634,0,0.195,0.74,0.708333333,1.317957166,17.03730842,4.679362357,-16.61438929,41.79,5.496821005,21.98728402,12.9,13.7,59.10266702,56.669321,8.6,13.39055002,15.53489625,-2.653,9.92,20.93,9.85,10.761,22.914,10.395,90.669,9.217,2.213144335,4.64,0.84,-0.22,0.62,NA,NA,-0.12,15.29676285
27167,Minnesota,Wilkin County,5,Medium,Low,7225380,-1.221981494,0.829821326,0.037881149,-0.098433437,0.034586314,0,1.424501425,2.122507123,1.958333333,0.494233937,0,4.155270658,3.844349478,33.05,6.341355148,12.6827103,6.341355148,6.341355148,50.13686131,56.54213029,-8.3,9.175207418,5.107159143,-5.826,9.37,23.34,8.94,13.238,29.799,14.518,95.292,8.929,1.853253696,4,0.88,0.04,-0.14,NA,NA,NA,-0.823471575
27169,Minnesota,Winona County,5,HighBalanced,Medium,7365620,5.968273024,0.417077824,-2.81E-06,-0.054790924,-0.078035355,0.004522116,1.349834983,0.97689769,2.541666666,1.15321252,6.974025885,4.23174415,-23.47741211,45.2,2.362065232,11.41664862,12.2040037,11.81032616,34.5348905,30.81071826,-1.5,12.90007433,6.533511723,-1.849,9.8,24.43,8.9,8.508,27.387,11.286,93.917,7.003,1.854292128,3.1,0.2,0.9,-0.2,NA,NA,-0.06,1.891349123
27171,Minnesota,Wright County,2,Low,Low,6811880,-1.665192349,0.472202614,-0.054275819,-0.095650925,-0.037149292,0,1.025936599,3.432276657,0.833333333,1.15321252,5.716571162,6.277042285,-8.134836768,51.35,0.891698731,12.92963159,8.173905031,8.916987307,32.50761828,53.24141599,10.9,4.606297732,5.089861751,10.619,8.71,25.05,8.14,9.674,19.368,8.199,94.731,7.643,2.077937089,3.16,0.72,0.24,-0.3,-0.12,0.04,0.36,-2.653759314
27173,Minnesota,Yellow Medicine County,6,HighBalanced,Medium,8904540,0.016955577,0.726115994,-0.117727488,-0.142742049,-0.163063736,0,1.442253521,1.822535211,0.541666666,1.235584843,9.743789845,4.39203352,-22.51499734,43.6,2.3,17.4,12.9,13.7,80.82008048,54.60450519,-8,11.78065054,8.727485723,-6.85,9.53,21.62,9.2,9.423,24.056,12.238,92.528,10.875,2.367539168,7.2,0.24,0.62,-0.62,NA,NA,NA,2.502181825
28001,Mississippi,Adams County,5,Low,Low,144260,4.528229694,0.506767314,-1.130665547,-0.030085613,-0.187756638,0.045443396,0.880434783,2.89673913,1.375,0.741350906,6.479730532,2.577600301,NA,46.1,24.45459811,10.94021494,12.22729905,8.366046721,37.22636777,36.59011008,-15.9,31.54556543,22.13802072,-5.775,14.33,12.52,14.41,16.511,40.057,15.46,42.593,6.382,0.587066823,0,-7.11E-18,-0.04,NA,NA,NA,NA,-0.695972334
28003,Mississippi,Alcorn County,5,Low,Low,691320,23.92539153,-0.56125166,0.085291976,-0.073202037,-0.819756897,0.008374479,1.738095238,1.494047619,1.416666666,1.976935749,12.96246614,3.828812663,-53.35380686,48.63,11.84196361,22.60738508,14.53331898,10.76542147,66.35183636,28.85116071,3.4,14.9965541,18.68045761,-0.415,13.57,13.59,13.16,16.495,37.838,19.88,84.687,6.688,3.470780273,0.3,0.08,0.08,NA,NA,NA,NA,-0.897427528
28005,Mississippi,Amite County,5,HighBalanced,Medium,2787680,0.607069089,0.660741671,-0.559086865,-0.145604098,-0.551822841,0.038379032,0.883959044,1.23890785,0.25,0.741350906,9.937778078,2.767435899,NA,47.22,4.830762294,16.10254098,10.4,7.1,100,14.15429012,-7.4,26.67913482,18.12541547,-6.401,14.07,11.32,14.4,15.519,44.805,21.597,57.611,5.71,0.760840954,0.5,-0.12,0.12,NA,0.6,NA,NA,2.713079696
28007,Mississippi,Attala County,6,Low,Low,270440,0.365035551,0.078669549,-0.238703432,-0.030443335,-0.321210403,0.026610042,0.45890411,0.496575342,0.958333333,0.988467874,9.823802643,4.120329446,-4.370379759,49.59,10.75349758,15.05489661,11.6,6.6,64.30689021,9.52445514,-8.5,26.68212176,22.39133974,-6.728,13.48,12.18,13.35,14.19,50.54,19.409,54.959,8.032,1.52588067,0.06,-0.18,-0.1,NA,-0.02,NA,NA,-1.122775474
28009,Mississippi,Benton County,2,Low,Low,250640,-0.540094632,0.161612006,0.157707663,-0.14074543,-0.475310599,0.008286623,2.06097561,2.12195122,0.25,2.224052718,10.24184235,3.668509388,-38.3102114,47.36,14.53206743,12.11005619,18.1,5.9,100,27.90911963,-4.7,20.25502697,27.41963815,-5.003,13.74,12.44,13.55,14.382,26.93,18.566,61.065,6.05,1.974917142,0.22,-0.22,0.04,NA,NA,NA,NA,-1.094087573
28011,Mississippi,Bolivar County,5,Medium,Low,5246440,3.211213945,0.33749351,0.079233845,-0.066007805,-0.172007144,0.007167566,0.892561983,3.52892562,1.75,2.141680395,9.567444919,3.008751039,-41.93394214,31.79,18.12896571,6.251367487,3.125683743,6.251367487,53.9551911,70.83754844,-20.7,34.95462795,22.1553982,-10.198,15.97,10.76,16.58,14.579,61.58,16.708,32.884,4.645,1.105908067,2.78,-1.08,-0.06,NA,NA,NA,NA,-0.235230665
28013,Mississippi,Calhoun County,6,Low,Low,2403940,9.956190297,0.391512942,0.18893052,0.137530806,-0.613954312,0.017569119,3.962025316,1.679324895,0.791666666,2.388797364,8.989814869,3.605710226,-19.24973358,45.13,11.8,14.3,11.6,6.6,100,34.34153127,-19.7,21.56573117,22.46097709,-4.055,13.98,12,14.04,17.396,39.525,20.311,67.502,5.818,2.146012673,1.52,0.12,-0.06,-0.02,NA,NA,NA,-1.278009237
28015,Mississippi,Carroll County,5,Low,Low,1380800,4.27204233,0.120507771,0.225230765,-0.390294126,0.146831509,-0.008210725,1.236220472,1.700787402,0.875,1.15321252,11.27777778,3.415640332,-32.70431102,49.18,14.1,9.1,10.4,7.1,100,29.02442323,-4.5,17.02214097,19.81364757,-6.178,11.91,13.53,11.51,10.754,21.932,17.431,64.897,7.719,1.900271269,0.9,0.24,0.14,NA,NA,NA,NA,-0.380194346
28017,Mississippi,Chickasaw County,6,Medium,Low,3681980,-1.639944834,0.416082764,-0.865275434,-0.020810077,-0.595754914,0.01517845,6.098591549,2.661971831,0.333333333,2.141680395,11.54910475,3.758610278,-24.60044385,52.62,12.79159011,9.302974626,11.6,6.6,85.29783809,32.48081099,-11.6,20.57276097,24.59030837,-1.932,14.15,12.07,14.54,15.849,52.202,16.78,54.393,6.081,1.546648971,1.62,-0.1,-0.12,-0.06,0.08,NA,NA,7.953535808
28019,Mississippi,Choctaw County,6,Low,Low,182120,16.92467884,0.09434914,-0.626477076,-0.135207467,-0.156947608,0,0.505882353,0.211764706,0.541666666,1.15321252,9.743908869,3.751705532,NA,52.35,11.8,14.3,11.6,6.6,100,11.25233064,0.9,19.85604368,19.53665284,-4.223,13.59,12.96,13.65,14.144,52.462,24.178,67.752,8.755,-0.464227571,0.02,-0.22,-0.04,-0.06,NA,NA,NA,1.031608416
28021,Mississippi,Claiborne County,5,Low,Low,196000,0.940461146,-0.008762541,0.803615142,-0.061257738,-0.290720108,0.019497541,0.798029557,0.773399015,0.666666666,0.906095551,7.46762654,4.11913793,-45.93461077,38.21,22.10970837,11.05485419,10.4,7.1,100,22.17105081,-11.4,41.04934566,19.66205837,-6.189,16.81,10.08,18.24,9.717,39.478,14.56,12.618,4.466,1.567062845,0.1,-0.16,-0.04,NA,NA,NA,NA,-0.717398593
28023,Mississippi,Clarke County,5,Low,Low,1486100,3.060097387,0.032445619,-0.104834025,-0.108481905,-0.456458947,0.063181863,0.924731183,0.225806452,1.291666666,0.658978583,12.83849864,3.646991359,NA,51.15,8.875702131,15.21548937,10.4,7.1,100,11.48021305,-7.8,19.12205704,17.11794401,-7.09,12.72,12.43,11.93,15.559,43.627,22.925,64.445,7.919,2.138326643,0.42,0.12,NA,-0.04,0.08,NA,NA,1.574046028
28025,Mississippi,Clay County,6,Low,Low,3675260,2.344615619,-0.100201921,-1.692388306,0.01437089,-1.659164002,0,2.824561404,2.005847953,0.625,1.15321252,13.64485081,3.715040231,-57.91624424,58.13,11.8,14.3,4.071661238,12.21498371,55.54424736,25.29698275,-3.8,25.53620342,18.2808536,-6.051,13.9,11.07,14.49,15.827,53.683,14.591,40.468,7.171,4.104449971,0.64,0.08,0.12,0.1,NA,NA,NA,-0.281793975
28027,Mississippi,Coahoma County,5,Medium,Low,4211080,9.279686399,-0.080436721,-0.155181617,-0.014717306,-0.181440472,0.018947509,0.514403292,3.703703704,0.916666666,3.871499176,7.391379618,2.854780087,-30.00703307,32.76,31.80470194,7.73627885,19.77049039,12.89379808,31.99877634,78.49222366,-19.5,34.76228279,20.47358582,-15.253,15.53,10.16,15.89,15.516,66.269,14.624,22.013,6.314,0.851466576,2.18,0.4,NA,NA,NA,NA,NA,0.027366641
28029,Mississippi,Copiah County,3,HighBalanced,Medium,2024320,7.931406355,0.531360896,-0.264606749,-0.150119706,-0.372801261,-0.020092017,1.084142395,0.812297735,1.125,0.741350906,6.116246596,4.629248053,NA,42.78,9.832910752,15.4517169,7.02350768,6.321156912,65.57777853,11.69705608,-7.5,24.0042119,19.75373884,-4.651,14.3,12.1,14.29,13.398,44.458,16.688,45.723,6.211,0.800380567,-0.08,0.14,-0.04,-0.06,0.52,NA,NA,0.659474267
28031,Mississippi,Covington County,6,HighBalanced,Medium,11028040,0.577728661,0.076080309,0.070036037,-0.101989288,-0.324681791,0.040636331,4.563218391,1.436781609,1.083333333,0.658978583,8.804420796,4.584972697,-72.09562546,47.74,12.54180602,17.76755853,20.90301003,6.27090301,100,24.86483455,4.9,24.16894171,16.77642146,-4.807,13.88,12.54,13.94,15.255,39.47,22.754,61.755,7.061,1.509994195,3.7,0.24,0.46,NA,2.38,NA,NA,22.61053458
